user_id,date,scenario,is_malicious
RNP3279,2026-05-07,new_hire_onboarding,0
RTK6170,2026-05-07,legit_role_change,0
SCA9486,2026-05-07,remote_relocation,0
SUF2908,2026-05-07,remote_relocation,0
TDM1734,2026-05-07,remote_relocation,0
THA0831,2026-05-07,legit_role_change,0
TQS5889,2026-05-07,new_hire_onboarding,0
TRG3333,2026-05-07,remote_relocation,0
TZQ9935,2026-05-07,on_call_night_work,0
UEY0965,2026-05-07,remote_relocation,0
UJW2838,2026-05-07,new_hire_onboarding,0
UML4272,2026-05-07,quarter_close_spike,0
URE3093,2026-05-07,on_call_night_work,0
URV9227,2026-05-07,legit_role_change,0
UUS3207,2026-05-07,remote_relocation,0
VLE2985,2026-05-07,remote_relocation,0
VYY0720,2026-05-07,new_hire_onboarding,0
VYZ7165,2026-05-07,new_hire_onboarding,0
VZM3725,2026-05-07,new_hire_onboarding,0
WZD7435,2026-05-07,legit_role_change,0
XAA3696,2026-05-07,business_travel,0
XHV9567,2026-05-07,remote_relocation,0
XVC0594,2026-05-07,new_hire_onboarding,0
YAW5851,2026-05-07,new_hire_onboarding,0
YDR6958,2026-05-07,remote_relocation,0
YSX2928,2026-05-07,M2,1
AGH1760,2026-05-08,M7,1
AHP2632,2026-05-08,new_hire_onboarding,0
BDA7532,2026-05-08,new_hire_onboarding,0
CLU4292,2026-05-08,on_call_night_work,0
CPQ2082,2026-05-08,M7,1
CXT3659,2026-05-08,new_hire_onboarding,0
DZG4068,2026-05-08,new_hire_onboarding,0
EEL8338,2026-05-08,legit_role_change,0
EGC4448,2026-05-08,remote_relocation,0
EJK9290,2026-05-08,M2,1
EYN3867,2026-05-08,remote_relocation,0
FMC2914,2026-05-08,business_travel,0
FRV1809,2026-05-08,remote_relocation,0
FVA0221,2026-05-08,remote_relocation,0
GDQ4471,2026-05-08,M7,1
GJF6121,2026-05-08,M3,1
GNA5070,2026-05-08,new_hire_onboarding,0
GQM3009,2026-05-08,remote_relocation,0
GTS1980,2026-05-08,business_travel,0
HEP6887,2026-05-08,M7,1
HKB6535,2026-05-08,remote_relocation,0
HLH7567,2026-05-08,new_hire_onboarding,0
HNP8722,2026-05-08,remote_relocation,0
HUW0385,2026-05-08,remote_relocation,0
HXH6707,2026-05-08,remote_relocation,0
JKQ9983,2026-05-08,legit_role_change,0
JVA7931,2026-05-08,remote_relocation,0
JVL5883,2026-05-08,new_hire_onboarding,0
JWE8116,2026-05-08,M4,1
JWY4263,2026-05-08,remote_relocation,0
KHF6510,2026-05-08,new_hire_onboarding,0
LBZ7347,2026-05-08,legit_role_change,0
LQC3932,2026-05-08,M3,1
MGY2196,2026-05-08,new_hire_onboarding,0
MJD5091,2026-05-08,business_travel,0
MUX6778,2026-05-08,legit_role_change,0
NFG5180,2026-05-08,legit_role_change,0
NVQ5269,2026-05-08,remote_relocation,0
NWE6943,2026-05-08,M1,1
PBM4108,2026-05-08,M5,1
PEH7036,2026-05-08,M1,1
PUJ9838,2026-05-08,M4,1
PXN7264,2026-05-08,remote_relocation,0
PYB7646,2026-05-08,remote_relocation,0
QDE0143,2026-05-08,remote_relocation,0
QDT9172,2026-05-08,remote_relocation,0
QEU7845,2026-05-08,remote_relocation,0
RAT3363,2026-05-08,remote_relocation,0
RKP1272,2026-05-08,remote_relocation,0
RNP3279,2026-05-08,new_hire_onboarding,0
SCA9486,2026-05-08,remote_relocation,0
SUF2908,2026-05-08,remote_relocation,0
TDM1734,2026-05-08,remote_relocation,0
THA0831,2026-05-08,legit_role_change,0
TPG1817,2026-05-08,remote_relocation,0
TRG3333,2026-05-08,remote_relocation,0
UEY0965,2026-05-08,remote_relocation,0
UJW2838,2026-05-08,new_hire_onboarding,0
UML4272,2026-05-08,quarter_close_spike,0
URV9227,2026-05-08,legit_role_change,0
UUS3207,2026-05-08,remote_relocation,0
UWT0424,2026-05-08,legit_role_change,0
VLE2985,2026-05-08,remote_relocation,0
VYZ7165,2026-05-08,new_hire_onboarding,0
VZM3725,2026-05-08,new_hire_onboarding,0
WZD7435,2026-05-08,legit_role_change,0
XAA3696,2026-05-08,business_travel,0
XHV9567,2026-05-08,remote_relocation,0
XMP7066,2026-05-08,on_call_night_work,0
XVC0594,2026-05-08,new_hire_onboarding,0
YAW5851,2026-05-08,new_hire_onboarding,0
YDR6958,2026-05-08,remote_relocation,0
YSX2928,2026-05-08,M2,1
YXE8184,2026-05-08,M3,1
AGH1760,2026-05-09,M7,1
AHP2632,2026-05-09,new_hire_onboarding,0
BDA7532,2026-05-09,new_hire_onboarding,0
CGR6865,2026-05-09,M3,1
CLU4292,2026-05-09,on_call_night_work,0
CXT3659,2026-05-09,new_hire_onboarding,0
DXZ1860,2026-05-09,weekend_deadline,0
DZG4068,2026-05-09,new_hire_onboarding,0
EEL8338,2026-05-09,legit_role_change,0
EJK9290,2026-05-09,M2,1
FMC2914,2026-05-09,business_travel,0
GDQ4471,2026-05-09,M7,1
GNA5070,2026-05-09,new_hire_onboarding,0
HEP6887,2026-05-09,M7,1
HLH7567,2026-05-09,new_hire_onboarding,0
JKQ9983,2026-05-09,legit_role_change,0
JMM1620,2026-05-09,weekend_deadline,0
JVL5883,2026-05-09,new_hire_onboarding,0
KHF6510,2026-05-09,new_hire_onboarding,0
LBZ7347,2026-05-09,legit_role_change,0
MGY2196,2026-05-09,new_hire_onboarding,0
NFG5180,2026-05-09,legit_role_change,0
NPU2327,2026-05-09,M3,1
PBM4108,2026-05-09,M5,1
PEH7036,2026-05-09,M1,1
PUJ9838,2026-05-09,M4,1
RNP3279,2026-05-09,new_hire_onboarding,0
RTK6170,2026-05-09,legit_role_change,0
SUQ8029,2026-05-09,on_call_night_work,0
THA0831,2026-05-09,legit_role_change,0
TZQ9935,2026-05-09,on_call_night_work,0
UGN5077,2026-05-09,on_call_night_work,0
UJW2838,2026-05-09,new_hire_onboarding,0
URV9227,2026-05-09,legit_role_change,0
UWT0424,2026-05-09,legit_role_change,0
VYZ7165,2026-05-09,new_hire_onboarding,0
VZM3725,2026-05-09,new_hire_onboarding,0
WBH1128,2026-05-09,weekend_deadline,0
WZD7435,2026-05-09,legit_role_change,0
XVC0594,2026-05-09,new_hire_onboarding,0
YAW5851,2026-05-09,new_hire_onboarding,0
YSX2928,2026-05-09,M2,1
YXE8184,2026-05-09,M3,1
AGH1760,2026-05-10,M7,1
AHP2632,2026-05-10,new_hire_onboarding,0
CPS9069,2026-05-10,M2,1
CXT3659,2026-05-10,new_hire_onboarding,0
DEX6345,2026-05-10,M6,1
DXZ1860,2026-05-10,weekend_deadline,0
DZG4068,2026-05-10,new_hire_onboarding,0
EEL8338,2026-05-10,legit_role_change,0
EJK9290,2026-05-10,M2,1
GDQ4471,2026-05-10,M7,1
GKB5174,2026-05-10,legit_role_change,0
GNA5070,2026-05-10,new_hire_onboarding,0
HEP6887,2026-05-10,M7,1
HLH7567,2026-05-10,new_hire_onboarding,0
HNV3692,2026-05-10,legit_role_change,0
JJX7773,2026-05-10,M1,1
JKQ9983,2026-05-10,legit_role_change,0
JMM1620,2026-05-10,weekend_deadline,0
JVL5883,2026-05-10,new_hire_onboarding,0
JWE8116,2026-05-10,M4,1
KGW8827,2026-05-10,M3,1
KHF6510,2026-05-10,new_hire_onboarding,0
KPB4149,2026-05-10,on_call_night_work,0
MGY2196,2026-05-10,new_hire_onboarding,0
NFG5180,2026-05-10,legit_role_change,0
NPU2327,2026-05-10,M3,1
NTR2952,2026-05-10,weekend_deadline,0
PBM4108,2026-05-10,M5,1
PCH7421,2026-05-10,legit_role_change,0
PEH7036,2026-05-10,M1,1
RNP3279,2026-05-10,new_hire_onboarding,0
RTK6170,2026-05-10,legit_role_change,0
SDK3028,2026-05-10,on_call_night_work,0
SUF2908,2026-05-10,remote_relocation,0
UJW2838,2026-05-10,new_hire_onboarding,0
URV9227,2026-05-10,legit_role_change,0
UWT0424,2026-05-10,legit_role_change,0
VYZ7165,2026-05-10,new_hire_onboarding,0
VZM3725,2026-05-10,new_hire_onboarding,0
XVC0594,2026-05-10,new_hire_onboarding,0
YAW5851,2026-05-10,new_hire_onboarding,0
YSX2928,2026-05-10,M2,1
AGH1760,2026-05-11,M7,1
AHP2632,2026-05-11,new_hire_onboarding,0
BXQ0249,2026-05-11,M3,1
CLU4292,2026-05-11,on_call_night_work,0
CPQ2082,2026-05-11,M7,1
CPS9069,2026-05-11,M2,1
CXT3659,2026-05-11,new_hire_onboarding,0
DZG4068,2026-05-11,new_hire_onboarding,0
EEL8338,2026-05-11,legit_role_change,0
EGC4448,2026-05-11,remote_relocation,0
EYN3867,2026-05-11,remote_relocation,0
FPS7859,2026-05-11,quarter_close_spike,0
FRV1809,2026-05-11,remote_relocation,0
FXM5258,2026-05-11,quarter_close_spike,0
GDQ4471,2026-05-11,M7,1
GKB5174,2026-05-11,legit_role_change,0
GNA5070,2026-05-11,new_hire_onboarding,0
GQM3009,2026-05-11,remote_relocation,0
HEP6887,2026-05-11,M7,1
HGD7422,2026-05-11,M3,1
HKB6535,2026-05-11,remote_relocation,0
HLH7567,2026-05-11,new_hire_onboarding,0
HNP8722,2026-05-11,remote_relocation,0
HNV3692,2026-05-11,legit_role_change,0
HUW0385,2026-05-11,remote_relocation,0
HXH6707,2026-05-11,remote_relocation,0
JEZ2409,2026-05-11,remote_relocation,0
JKQ9983,2026-05-11,legit_role_change,0
JVA7931,2026-05-11,remote_relocation,0
JVL5883,2026-05-11,new_hire_onboarding,0
JWY4263,2026-05-11,remote_relocation,0
KHF6510,2026-05-11,new_hire_onboarding,0
KPB4149,2026-05-11,on_call_night_work,0
MUX6778,2026-05-11,legit_role_change,0
NVQ5269,2026-05-11,remote_relocation,0
PBM4108,2026-05-11,M5,1
PEH7036,2026-05-11,M1,1
PFZ1171,2026-05-11,quarter_close_spike,0
PUJ9838,2026-05-11,M4,1
PXN7264,2026-05-11,remote_relocation,0
PYB7646,2026-05-11,remote_relocation,0
QDE0143,2026-05-11,remote_relocation,0
QDT9172,2026-05-11,remote_relocation,0
QEU7845,2026-05-11,remote_relocation,0
RAT3363,2026-05-11,remote_relocation,0
RKP1272,2026-05-11,remote_relocation,0
RNP3279,2026-05-11,new_hire_onboarding,0
RNS1506,2026-05-11,remote_relocation,0
RTK6170,2026-05-11,legit_role_change,0
SCA9486,2026-05-11,remote_relocation,0
SUF2908,2026-05-11,remote_relocation,0
TDM1734,2026-05-11,remote_relocation,0
TPG1817,2026-05-11,remote_relocation,0
TRG3333,2026-05-11,remote_relocation,0
UEY0965,2026-05-11,remote_relocation,0
UGN5077,2026-05-11,on_call_night_work,0
URV9227,2026-05-11,legit_role_change,0
UWT0424,2026-05-11,legit_role_change,0
VLE2985,2026-05-11,remote_relocation,0
VYZ7165,2026-05-11,new_hire_onboarding,0
VZM3725,2026-05-11,new_hire_onboarding,0
WXD2117,2026-05-11,on_call_night_work,0
WZD7435,2026-05-11,legit_role_change,0
XAA3696,2026-05-11,business_travel,0
XHV9567,2026-05-11,remote_relocation,0
XVC0594,2026-05-11,new_hire_onboarding,0
YAW5851,2026-05-11,new_hire_onboarding,0
YSX2928,2026-05-11,M2,1
AGH1760,2026-05-12,M7,1
AHP2632,2026-05-12,new_hire_onboarding,0
BXQ0249,2026-05-12,M3,1
CGR6865,2026-05-12,M3,1
CPQ2082,2026-05-12,M7,1
CPS9069,2026-05-12,M2,1
CXT3659,2026-05-12,new_hire_onboarding,0
DTR1676,2026-05-12,new_hire_onboarding,0
DZG4068,2026-05-12,new_hire_onboarding,0
EEL8338,2026-05-12,legit_role_change,0
EGC4448,2026-05-12,remote_relocation,0
EYN3867,2026-05-12,remote_relocation,0
FNB0006,2026-05-12,M7,1
FPS7859,2026-05-12,quarter_close_spike,0
FRV1809,2026-05-12,remote_relocation,0
FVA0221,2026-05-12,remote_relocation,0
FXM5258,2026-05-12,quarter_close_spike,0
GJF6121,2026-05-12,M3,1
GKB5174,2026-05-12,legit_role_change,0
GNA5070,2026-05-12,new_hire_onboarding,0
GQM3009,2026-05-12,remote_relocation,0
GTS1980,2026-05-12,business_travel,0
HEP6887,2026-05-12,M7,1
HGD7422,2026-05-12,M3,1
HKB6535,2026-05-12,remote_relocation,0
HLH7567,2026-05-12,new_hire_onboarding,0
HNP8722,2026-05-12,remote_relocation,0
HUW0385,2026-05-12,remote_relocation,0
HXH6707,2026-05-12,remote_relocation,0
JEZ2409,2026-05-12,remote_relocation,0
JKQ9983,2026-05-12,legit_role_change,0
JVA7931,2026-05-12,remote_relocation,0
JVL5883,2026-05-12,new_hire_onboarding,0
JWY4263,2026-05-12,remote_relocation,0
KHF6510,2026-05-12,new_hire_onboarding,0
MUX6778,2026-05-12,legit_role_change,0
NPU2327,2026-05-12,M3,1
NVQ5269,2026-05-12,remote_relocation,0
PCH7421,2026-05-12,legit_role_change,0
PFZ1171,2026-05-12,quarter_close_spike,0
PLD6480,2026-05-12,on_call_night_work,0
PXN7264,2026-05-12,remote_relocation,0
PYB7646,2026-05-12,remote_relocation,0
QDE0143,2026-05-12,remote_relocation,0
QEU7845,2026-05-12,remote_relocation,0
RAT3363,2026-05-12,remote_relocation,0
RKP1272,2026-05-12,remote_relocation,0
RNP3279,2026-05-12,new_hire_onboarding,0
RNS1506,2026-05-12,remote_relocation,0
SCA9486,2026-05-12,remote_relocation,0
SUF2908,2026-05-12,remote_relocation,0
TDM1734,2026-05-12,remote_relocation,0
TRG3333,2026-05-12,remote_relocation,0
UEY0965,2026-05-12,remote_relocation,0
UKE7449,2026-05-12,business_travel,0
UUS3207,2026-05-12,remote_relocation,0
UWT0424,2026-05-12,legit_role_change,0
VLE2985,2026-05-12,remote_relocation,0
VYZ7165,2026-05-12,new_hire_onboarding,0
VZM3725,2026-05-12,new_hire_onboarding,0
XAA3696,2026-05-12,business_travel,0
XHV9567,2026-05-12,remote_relocation,0
XVC0594,2026-05-12,new_hire_onboarding,0
YAW5851,2026-05-12,new_hire_onboarding,0
YDR6958,2026-05-12,remote_relocation,0
YSX2928,2026-05-12,M2,1
YXE8184,2026-05-12,M3,1
AGH1760,2026-05-13,M7,1
AHP2632,2026-05-13,new_hire_onboarding,0
BXQ0249,2026-05-13,M3,1
CPQ2082,2026-05-13,M7,1
CPS9069,2026-05-13,M2,1
CXT3659,2026-05-13,new_hire_onboarding,0
DTR1676,2026-05-13,new_hire_onboarding,0
DZG4068,2026-05-13,new_hire_onboarding,0
EEL8338,2026-05-13,legit_role_change,0
EGC4448,2026-05-13,remote_relocation,0
EYN3867,2026-05-13,remote_relocation,0
FPS7859,2026-05-13,quarter_close_spike,0
FRV1809,2026-05-13,remote_relocation,0
FVA0221,2026-05-13,remote_relocation,0
FXM5258,2026-05-13,quarter_close_spike,0
GDQ4471,2026-05-13,M7,1
GKB5174,2026-05-13,legit_role_change,0
GNA5070,2026-05-13,new_hire_onboarding,0
GQM3009,2026-05-13,remote_relocation,0
HEP6887,2026-05-13,M7,1
HKB6535,2026-05-13,remote_relocation,0
HLH7567,2026-05-13,new_hire_onboarding,0
HNP8722,2026-05-13,remote_relocation,0
HNV3692,2026-05-13,legit_role_change,0
HUW0385,2026-05-13,remote_relocation,0
HXH6707,2026-05-13,remote_relocation,0
JEZ2409,2026-05-13,remote_relocation,0
JGK6296,2026-05-13,on_call_night_work,0
JKQ9983,2026-05-13,legit_role_change,0
JVA7931,2026-05-13,remote_relocation,0
JVL5883,2026-05-13,new_hire_onboarding,0
JWY4263,2026-05-13,remote_relocation,0
KGW8827,2026-05-13,M3,1
KHF6510,2026-05-13,new_hire_onboarding,0
LBZ7347,2026-05-13,legit_role_change,0
LQC3932,2026-05-13,M3,1
MUX6778,2026-05-13,legit_role_change,0
NFG5180,2026-05-13,legit_role_change,0
NVQ5269,2026-05-13,remote_relocation,0
PXN7264,2026-05-13,remote_relocation,0
PYB7646,2026-05-13,remote_relocation,0
QDE0143,2026-05-13,remote_relocation,0
QDT9172,2026-05-13,remote_relocation,0
QEU7845,2026-05-13,remote_relocation,0
RAT3363,2026-05-13,remote_relocation,0
RGD4993,2026-05-13,M7,1
RKP1272,2026-05-13,remote_relocation,0
RNP3279,2026-05-13,new_hire_onboarding,0
RNS1506,2026-05-13,remote_relocation,0
SCA9486,2026-05-13,remote_relocation,0
SUF2908,2026-05-13,remote_relocation,0
TDM1734,2026-05-13,remote_relocation,0
TPG1817,2026-05-13,remote_relocation,0
TRG3333,2026-05-13,remote_relocation,0
UEY0965,2026-05-13,remote_relocation,0
UGN5077,2026-05-13,on_call_night_work,0
UKE7449,2026-05-13,business_travel,0
URV9227,2026-05-13,legit_role_change,0
UUS3207,2026-05-13,remote_relocation,0
UWT0424,2026-05-13,legit_role_change,0
VLE2985,2026-05-13,remote_relocation,0
VYZ7165,2026-05-13,new_hire_onboarding,0
VZM3725,2026-05-13,new_hire_onboarding,0
WDQ5874,2026-05-13,remote_relocation,0
WSK1631,2026-05-13,M4,1
WXD2117,2026-05-13,on_call_night_work,0
WZD7435,2026-05-13,legit_role_change,0
XAA3696,2026-05-13,business_travel,0
XHV9567,2026-05-13,remote_relocation,0
XVC0594,2026-05-13,new_hire_onboarding,0
YAW5851,2026-05-13,new_hire_onboarding,0
YDR6958,2026-05-13,remote_relocation,0
YVK4363,2026-05-13,M1,1
AHP2632,2026-05-14,new_hire_onboarding,0
CPQ2082,2026-05-14,M7,1
CPS9069,2026-05-14,M2,1
CXT3659,2026-05-14,new_hire_onboarding,0
DTR1676,2026-05-14,new_hire_onboarding,0
DZG4068,2026-05-14,new_hire_onboarding,0
EEL8338,2026-05-14,legit_role_change,0
EGC4448,2026-05-14,remote_relocation,0
EYN3867,2026-05-14,remote_relocation,0
FNB0006,2026-05-14,M7,1
FPS7859,2026-05-14,quarter_close_spike,0
FRV1809,2026-05-14,remote_relocation,0
FVA0221,2026-05-14,remote_relocation,0
GDQ4471,2026-05-14,M7,1
GJF6121,2026-05-14,M3,1
GKB5174,2026-05-14,legit_role_change,0
GNA5070,2026-05-14,new_hire_onboarding,0
GQM3009,2026-05-14,remote_relocation,0
HKB6535,2026-05-14,remote_relocation,0
HLH7567,2026-05-14,new_hire_onboarding,0
HNP8722,2026-05-14,remote_relocation,0
HUW0385,2026-05-14,remote_relocation,0
HXH6707,2026-05-14,remote_relocation,0
JEZ2409,2026-05-14,remote_relocation,0
JGK6296,2026-05-14,on_call_night_work,0
JKQ9983,2026-05-14,legit_role_change,0
JVA7931,2026-05-14,remote_relocation,0
JVL5883,2026-05-14,new_hire_onboarding,0
JWY4263,2026-05-14,remote_relocation,0
KGW8827,2026-05-14,M3,1
KHF6510,2026-05-14,new_hire_onboarding,0
LBZ7347,2026-05-14,legit_role_change,0
LQC3932,2026-05-14,M3,1
NFG5180,2026-05-14,legit_role_change,0
NPU2327,2026-05-14,M3,1
NVQ5269,2026-05-14,remote_relocation,0
PAJ2937,2026-05-14,business_travel,0
PCH7421,2026-05-14,legit_role_change,0
PXN7264,2026-05-14,remote_relocation,0
PYB7646,2026-05-14,remote_relocation,0
PYP8182,2026-05-14,on_call_night_work,0
QDE0143,2026-05-14,remote_relocation,0
QDT9172,2026-05-14,remote_relocation,0
QEU7845,2026-05-14,remote_relocation,0
RAT3363,2026-05-14,remote_relocation,0
RGD4993,2026-05-14,M7,1
RKP1272,2026-05-14,remote_relocation,0
RNP3279,2026-05-14,new_hire_onboarding,0
RNS1506,2026-05-14,remote_relocation,0
SCA9486,2026-05-14,remote_relocation,0
SUF2908,2026-05-14,remote_relocation,0
TDM1734,2026-05-14,remote_relocation,0
TPG1817,2026-05-14,remote_relocation,0
TRG3333,2026-05-14,remote_relocation,0
UEY0965,2026-05-14,remote_relocation,0
UKE7449,2026-05-14,business_travel,0
URV9227,2026-05-14,legit_role_change,0
UUS3207,2026-05-14,remote_relocation,0
UWT0424,2026-05-14,legit_role_change,0
VLE2985,2026-05-14,remote_relocation,0
VYZ7165,2026-05-14,new_hire_onboarding,0
WDQ5874,2026-05-14,remote_relocation,0
WSK1631,2026-05-14,M4,1
WXD2117,2026-05-14,on_call_night_work,0
XDY0096,2026-05-14,business_travel,0
XHV9567,2026-05-14,remote_relocation,0
XVC0594,2026-05-14,new_hire_onboarding,0
YAW5851,2026-05-14,new_hire_onboarding,0
YDR6958,2026-05-14,remote_relocation,0
YVK4363,2026-05-14,M1,1
AHP2632,2026-05-15,new_hire_onboarding,0
BXQ0249,2026-05-15,M3,1
CGR6865,2026-05-15,M3,1
CPQ2082,2026-05-15,M7,1
CPS9069,2026-05-15,M2,1
CXT3659,2026-05-15,new_hire_onboarding,0
DTR1676,2026-05-15,new_hire_onboarding,0
DZG4068,2026-05-15,new_hire_onboarding,0
EEL8338,2026-05-15,legit_role_change,0
EGC4448,2026-05-15,remote_relocation,0
EYN3867,2026-05-15,remote_relocation,0
FNB0006,2026-05-15,M7,1
FPS7859,2026-05-15,quarter_close_spike,0
FRV1809,2026-05-15,remote_relocation,0
FVA0221,2026-05-15,remote_relocation,0
GDQ4471,2026-05-15,M7,1
GKB5174,2026-05-15,legit_role_change,0
GNA5070,2026-05-15,new_hire_onboarding,0
GQM3009,2026-05-15,remote_relocation,0
HEP6887,2026-05-15,M7,1
HGD7422,2026-05-15,M3,1
HKB6535,2026-05-15,remote_relocation,0
HLH7567,2026-05-15,new_hire_onboarding,0
HNP8722,2026-05-15,remote_relocation,0
HUW0385,2026-05-15,remote_relocation,0
HXH6707,2026-05-15,remote_relocation,0
JEZ2409,2026-05-15,remote_relocation,0
JKQ9983,2026-05-15,legit_role_change,0
JVA7931,2026-05-15,remote_relocation,0
JVL5883,2026-05-15,new_hire_onboarding,0
JWY4263,2026-05-15,remote_relocation,0
KGW8827,2026-05-15,M3,1
KHF6510,2026-05-15,new_hire_onboarding,0
LBZ7347,2026-05-15,legit_role_change,0
MUX6778,2026-05-15,legit_role_change,0
NFG5180,2026-05-15,legit_role_change,0
NPU2327,2026-05-15,M3,1
NVQ5269,2026-05-15,remote_relocation,0
PCH7421,2026-05-15,legit_role_change,0
PXN7264,2026-05-15,remote_relocation,0
PYB7646,2026-05-15,remote_relocation,0
QDE0143,2026-05-15,remote_relocation,0
QDT9172,2026-05-15,remote_relocation,0
QEU7845,2026-05-15,remote_relocation,0
RAT3363,2026-05-15,remote_relocation,0
RGD4993,2026-05-15,M7,1
RKP1272,2026-05-15,remote_relocation,0
RNP3279,2026-05-15,new_hire_onboarding,0
RNS1506,2026-05-15,remote_relocation,0
SCA9486,2026-05-15,remote_relocation,0
SUF2908,2026-05-15,remote_relocation,0
TDM1734,2026-05-15,remote_relocation,0
TPG1817,2026-05-15,remote_relocation,0
TRG3333,2026-05-15,remote_relocation,0
UEY0965,2026-05-15,remote_relocation,0
UKE7449,2026-05-15,business_travel,0
URV9227,2026-05-15,legit_role_change,0
UUS3207,2026-05-15,remote_relocation,0
UWT0424,2026-05-15,legit_role_change,0
VLE2985,2026-05-15,remote_relocation,0
VYZ7165,2026-05-15,new_hire_onboarding,0
WDQ5874,2026-05-15,remote_relocation,0
WXD2117,2026-05-15,on_call_night_work,0
XDY0096,2026-05-15,business_travel,0
XHV9567,2026-05-15,remote_relocation,0
YAW5851,2026-05-15,new_hire_onboarding,0
YDR6958,2026-05-15,remote_relocation,0
YXE8184,2026-05-15,M3,1
AGH1760,2026-05-16,M7,1
AHP2632,2026-05-16,new_hire_onboarding,0
CPS9069,2026-05-16,M2,1
CXT3659,2026-05-16,new_hire_onboarding,0
DTR1676,2026-05-16,new_hire_onboarding,0
DXZ1860,2026-05-16,weekend_deadline,0
DZG4068,2026-05-16,new_hire_onboarding,0
EEL8338,2026-05-16,legit_role_change,0
FNB0006,2026-05-16,M7,1
GDQ4471,2026-05-16,M7,1
GNA5070,2026-05-16,new_hire_onboarding,0
HLH7567,2026-05-16,new_hire_onboarding,0
JKQ9983,2026-05-16,legit_role_change,0
JVL5883,2026-05-16,new_hire_onboarding,0
KHF6510,2026-05-16,new_hire_onboarding,0
LBZ7347,2026-05-16,legit_role_change,0
LFR9724,2026-05-16,new_hire_onboarding,0
NPU2327,2026-05-16,M3,1
PUJ9838,2026-05-16,M4,1
QDT9172,2026-05-16,remote_relocation,0
QFJ3194,2026-05-16,M2,1
RGD4993,2026-05-16,M7,1
RNP3279,2026-05-16,new_hire_onboarding,0
SUQ8029,2026-05-16,on_call_night_work,0
UEY0965,2026-05-16,remote_relocation,0
UWT0424,2026-05-16,legit_role_change,0
VYZ7165,2026-05-16,new_hire_onboarding,0
XEP1569,2026-05-16,weekend_deadline,0
YAW5851,2026-05-16,new_hire_onboarding,0
YXE8184,2026-05-16,M3,1
AGH1760,2026-05-17,M7,1
AHP2632,2026-05-17,new_hire_onboarding,0
CPQ2082,2026-05-17,M7,1
CPS9069,2026-05-17,M2,1
CXT3659,2026-05-17,new_hire_onboarding,0
DTR1676,2026-05-17,new_hire_onboarding,0
DTW2539,2026-05-17,M5,1
DXZ1860,2026-05-17,weekend_deadline,0
DZG4068,2026-05-17,new_hire_onboarding,0
FNB0006,2026-05-17,M7,1
GCQ7162,2026-05-17,weekend_deadline,0
GDQ4471,2026-05-17,M7,1
GKB5174,2026-05-17,legit_role_change,0
GNA5070,2026-05-17,new_hire_onboarding,0
HEP6887,2026-05-17,M7,1
HLH7567,2026-05-17,new_hire_onboarding,0
HNV3692,2026-05-17,legit_role_change,0
JGK6296,2026-05-17,on_call_night_work,0
JVL5883,2026-05-17,new_hire_onboarding,0
KHF6510,2026-05-17,new_hire_onboarding,0
KPJ6277,2026-05-17,on_call_night_work,0
LBZ7347,2026-05-17,legit_role_change,0
LFR9724,2026-05-17,new_hire_onboarding,0
LQC3932,2026-05-17,M3,1
NFG5180,2026-05-17,legit_role_change,0
PCH7421,2026-05-17,legit_role_change,0
PYP8182,2026-05-17,on_call_night_work,0
QFJ3194,2026-05-17,M2,1
RNP3279,2026-05-17,new_hire_onboarding,0
SUF2908,2026-05-17,remote_relocation,0
SXN1549,2026-05-17,legit_role_change,0
URV9227,2026-05-17,legit_role_change,0
UWT0424,2026-05-17,legit_role_change,0
VYZ7165,2026-05-17,new_hire_onboarding,0
WXD2117,2026-05-17,on_call_night_work,0
YAW5851,2026-05-17,new_hire_onboarding,0
YXE8184,2026-05-17,M3,1
AGH1760,2026-05-18,M7,1
AHP2632,2026-05-18,new_hire_onboarding,0
BXQ0249,2026-05-18,M3,1
CGR6865,2026-05-18,M3,1
CPQ2082,2026-05-18,M7,1
CPS9069,2026-05-18,M2,1
CXT3659,2026-05-18,new_hire_onboarding,0
DTR1676,2026-05-18,new_hire_onboarding,0
DTW2539,2026-05-18,M5,1
DZG4068,2026-05-18,new_hire_onboarding,0
EGC4448,2026-05-18,remote_relocation,0
EYN3867,2026-05-18,remote_relocation,0
FHC5582,2026-05-18,M4,1
FNB0006,2026-05-18,M7,1
FRV1809,2026-05-18,remote_relocation,0
FVA0221,2026-05-18,remote_relocation,0
GDQ4471,2026-05-18,M7,1
GKB5174,2026-05-18,legit_role_change,0
GNA5070,2026-05-18,new_hire_onboarding,0
GNJ4718,2026-05-18,remote_relocation,0
GQM3009,2026-05-18,remote_relocation,0
HKB6535,2026-05-18,remote_relocation,0
HNP8722,2026-05-18,remote_relocation,0
HUW0385,2026-05-18,remote_relocation,0
HXH6707,2026-05-18,remote_relocation,0
JEZ2409,2026-05-18,remote_relocation,0
JKQ9983,2026-05-18,legit_role_change,0
JVA7931,2026-05-18,remote_relocation,0
JVL5883,2026-05-18,new_hire_onboarding,0
JWY4263,2026-05-18,remote_relocation,0
KGW8827,2026-05-18,M3,1
KHF6510,2026-05-18,new_hire_onboarding,0
LBZ7347,2026-05-18,legit_role_change,0
LFR9724,2026-05-18,new_hire_onboarding,0
LQC3932,2026-05-18,M3,1
NBE8069,2026-05-18,remote_relocation,0
